Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Kody Clemens","MIN",74.201,286.746,260.812,57.3606,33.8326,11.3603,1.58579,10.5819,32.2674,33.6895,20.4219,0.47219,70.7399,2.2301,2.55878,0.723587,3.9759,3.28733,1.00552,0.219931,0.0712195,0.246699,0.28869,0.279742,0.397368,0.292608,0.677111,0.177437,4.73689,0.256957,,-0.124086,29.1209,-4.76034,85.3524,-0.124086,0.18,-5.074433632194996,-3.0531588196754456,0.178202,693.0999755859375,,,,,,,273.8,3.7,273.8,3.7,,,,,,,,,,,,,,,,,,,"Kody Clemens","20572",665019
"Reese McGuire","MIL",19.886,67.164,61.3658,13.4782,9.08226,2.40677,0.133174,1.85601,6.25982,7.52567,4.06567,0.0942546,16.0053,0.595208,0.410034,0.48709,1.20765,0.451115,0.13414,0.219637,0.0605335,0.238302,0.25402,0.273028,0.353933,0.274272,0.626961,0.134296,3.25744,0.264655,,-0.0548149,5.82107,-2.11487,74.2249,-0.0548149,0.07,-2.1065984964370728,1.6044135764241219,0.177244,999,,,,,,,51.4,2.57,51.4,2.57,,,,,,,,,,,,,,,,,,,"Reese McGuire","15674",624512
"Dom Keegan","TBR",17.342,68.583,62.6632,14.298,9.46874,2.94038,0.178124,1.71078,6.57237,7.67234,4.66274,0.113541,18.7229,0.692552,0.475315,0.0891916,1.19673,0.0977121,0.0380535,0.228173,0.0679868,0.272997,0.249039,0.286936,0.362685,0.28444,0.649621,0.134512,2.59053,0.29475,,-0.0931551,6.51026,-1.59335,79.6019,-0.0931551,-0.23,-1.7419989556074142,1.108117237687111,0.176656,999,,,,,,,60.9,3.582352941,60.9,3.582352941,,,,,,,,,,,,,,,,,,,"Dom Keegan","sa3020194",681371
"Angel Martínez","CLE",65.712,258.537,235.474,54.6051,36.8518,11.2093,0.977037,5.56697,26.7805,24.4037,16.1371,0.324314,55.2167,2.64099,2.05573,2.22876,4.11706,4.49157,1.36591,0.231894,0.062417,0.213574,0.29225,0.286308,0.35872,0.282375,0.645028,0.126826,4.6059,0.277449,,-0.0261581,24.1082,-6.43996,80.246,-0.0261581,-2,-6.045521019026637,-1.1460429430007935,0.174633,999,,,,,,,228.8,3.466666666,228.8,3.466666666,,,,,,,,,,,,,,,,,,,"Angel Martinez","26540",682657
"Ryan Mountcastle","BAL",45.736,183.831,168.965,43.1797,29.2198,8.10543,0.411441,5.44301,20.6703,21.0859,11.5916,0.109784,44.4392,1.41985,1.65595,0.198823,3.43926,0.969052,0.314858,0.255554,0.0630558,0.241739,0.260842,0.305998,0.405037,0.308614,0.711036,0.149483,3.1914,0.312549,,-0.213202,21.0582,-0.662809,98.581,-0.213202,0.04,-0.520651713013649,-4.161205254495144,0.168335,999,,,,,,,182.9,3.976086956,182.9,3.976086956,,,,,,,,,,,,,,,,,,,"Ryan Mountcastle","18373",663624
"JJ Bleday","CIN",84.991,332.356,294.024,66.085,37.6026,14.6574,0.746781,13.0783,37.524,41.4477,33.9977,0.913221,76.1489,1.65188,2.28854,0.393532,4.58685,2.11184,0.744793,0.22476,0.102293,0.229119,0.446464,0.306464,0.413131,0.312432,0.719596,0.188371,3.1463,0.255965,,-0.360196,39.1021,-0.168271,94.7307,-0.360196,-3.26,-2.435839295387268,-6.980631351470947,0.167904,746.739990234375,,,,,,,356,4.188235294,356,4.188235294,,,,,,,,,,,,,,,,,,,"JJ Bleday","26368",668709
"Luke Maile","KCR",32.766,99.049,87.1894,18.4266,12.8753,3.51335,0.102894,1.93509,9.65828,9.18493,8.512,0.0524118,27.6492,1.3756,0.586369,0.701719,1.79267,0.963809,0.318542,0.21134,0.0859372,0.279146,0.307857,0.289916,0.320578,0.273622,0.610495,0.109238,3.42245,0.283401,,-0.0876138,8.5323,-3.17111,70.0154,-0.0876138,0,-3.5880444273352623,1.819683313369751,0.167869,999,,,,,,,76.1,2.306060606,76.1,2.306060606,,,,,,,,,,,,,,,,,,,"Luke Maile","13355",571912
"Elias Díaz","KCR",23.06,82.005,74.4424,16.3205,11.1582,3.00274,0.122609,2.03691,7.72541,8.84582,5.41327,0.0957802,19.5691,0.538891,0.471331,0.359774,1.62794,0.176614,0.0565298,0.219236,0.0660115,0.238633,0.276623,0.275427,0.344954,0.272573,0.62038,0.125717,2.56878,0.267945,,-0.100152,6.99421,-2.69531,69.2924,-0.100152,0.09,-3.0681187510490417,1.869320958852768,0.166123,999,,,,,,,61.1,2.656521739,61.1,2.656521739,,,,,,,,,,,,,,,,,,,"Elias Diaz","11680",553869
"Nacho Alvarez Jr.","ATL",16.053,55.109,49.614,12.1214,8.92678,2.18707,0.178493,0.829018,5.91782,4.91857,4.20628,0.137541,11.4062,0.847908,0.293799,0.147002,1.1061,0.805498,0.243629,0.244313,0.0763266,0.206975,0.368772,0.312499,0.345718,0.292075,0.658217,0.101405,4.38099,0.299749,,-0.0300604,5.57283,-0.93872,85.195,-0.0300604,0.01,-0.9970600698143244,0.7531944010406733,0.162638,999,,,,,,,49.3,3.08125,49.3,3.08125,,,,,,,,,,,,,,,,,,,"Nacho Alvarez Jr.","31765",805373
"Luis Urías",,29.483,111.609,98.4036,21.9092,15.0114,3.94142,0.167993,2.78837,11.6107,11.3483,9.72891,0.0464874,20.387,2.35846,0.805017,0.13729,2.13825,0.731907,0.230929,0.222646,0.0871696,0.182664,0.477212,0.30546,0.351122,0.292374,0.656582,0.128476,3.08847,0.251479,,-0.126778,11.3134,-1.87404,85.5539,-0.126778,-0.63,-2.032391846179962,-0.17501544952392578,0.160623,999,,,,,,,102.9,3.548275862,102.9,3.548275862,,,,,,,,,,,,,,,,,,,"Luis Urias","16622",649966
"Alex Freeland","LAD",20.596,78.517,69.8903,15.2197,9.88901,3.17136,0.19894,1.9604,9.38489,7.80621,7.21545,0.136033,21.4573,0.781253,0.484534,0.145416,1.21418,1.69062,0.475702,0.217766,0.0918967,0.273282,0.33627,0.296235,0.352984,0.28715,0.649219,0.135218,5.04161,0.28237,,0.0261388,7.62601,-1.65138,82.8016,0.0261388,0.12,-1.574324183166027,0.5286507830023766,0.160283,999,,,,,,,69.3,3.3,69.3,3.3,,,,,,,,,,,,,,,,,,,"Alex Freeland","31665",690976
"Leo De Vries","ATH",8.035,30.845,27.7979,6.80553,3.86932,1.59523,0.170849,1.17014,3.86764,3.77058,2.46141,0.157088,6.97334,0.281549,0.240893,0.0631989,0.354094,0.520667,0.157257,0.244821,0.0797993,0.226077,0.352975,0.310199,0.440783,0.322057,0.750983,0.195962,5.12754,0.283252,,-0.00288113,3.87002,0.225444,103.578,-0.00288113,0,0.12717998772859573,0.37199074029922485,0.15969,999,,,,,,,34.3,4.2875,34.3,4.2875,,,,,,,,,,,,,,,,,,,"Leo De Vries","sa3023363",815888
"Kristian Campbell","BOS",31.895,124.757,111.073,27.7816,19.7141,4.85555,0.347284,2.86466,14.2203,12.7945,11.077,0.198315,32.7309,1.77237,0.66052,0.174519,2.77437,1.70471,0.545053,0.250121,0.0887885,0.262358,0.338426,0.326137,0.377462,0.310843,0.703599,0.127341,4.20432,0.327262,,-0.0959302,14.517,-0.224038,94.476,-0.0959302,-0.76,-0.9081819802522659,-1.8579998016357422,0.156308,737.969970703125,,,,,,,128.5,4.015625,128.5,4.015625,,,,,,,,,,,,,,,,,,,"Kristian Campbell","33644",692225
"Owen Caissie","MIA",112.907,418.829,377.01,85.4367,55.3907,18.4271,1.00015,10.6188,42.8147,43.734,35.8062,1.17773,133.473,3.0454,2.14781,0.819685,6.4901,4.26023,1.49123,0.226617,0.0854912,0.318682,0.268265,0.297334,0.365297,0.29103,0.66263,0.13868,3.82758,0.318285,,-0.373019,41.9983,-7.48956,83.6091,-0.373019,1.83,-8.509430021047592,-3.9779728651046753,0.148061,650.760009765625,,,,,,,382.1,3.381415929,382.1,3.381415929,,,,,,,,,,,,,,,,,,,"Owen Caissie","27496",683357
"Mickey Gasper","BOS",12.772,38.031,33.772,7.78736,5.31205,1.63959,0.0733109,0.76241,3.80634,3.8604,3.2762,0.0916266,7.12665,0.620795,0.265677,0.0963406,0.727109,0.283573,0.0934492,0.230586,0.0861456,0.18739,0.459712,0.308013,0.351203,0.29226,0.659215,0.120616,3.35619,0.268655,,-0.0417447,3.85156,-0.642099,81.6748,-0.0417447,0.01,-0.8631549254059792,0.9954938385635614,0.147463,999,,,,,,,38,2.923076923,38,2.923076923,,,,,,,,,,,,,,,,,,,"Mickey Gasper","24759",681508
"Adael Amador","COL",38.961,145.748,130.623,32.2442,22.5614,6.27378,0.439544,2.96952,17.1446,14.1925,12.1276,0.260246,24.7072,1.23845,0.93799,0.820889,2.94926,4.66439,1.54319,0.246849,0.0832093,0.16952,0.490853,0.314712,0.36981,0.30145,0.684521,0.12296,5.18557,0.281801,,0.0654517,15.8479,-1.37332,78.4349,0.0654517,-0.35,-3.659742273390293,0.25124993920326233,0.147389,999,,,,,,,136.7,3.505128205,136.7,3.505128205,,,,,,,,,,,,,,,,,,,"Adael Amador","27962",691182
"Esteury Ruiz","MIA",34.292,108.706,98.0307,22.9354,16.0219,4.54379,0.408726,1.96094,13.7804,8.34143,7.08647,0.11187,25.3359,2.22238,0.651398,0.625124,1.45834,9.04903,1.88972,0.233961,0.0651893,0.233068,0.279701,0.298583,0.348661,0.286406,0.647244,0.114699,7.14388,0.293821,,0.869447,10.4924,-2.35204,80.4413,0.869447,-0.66,-1.650481939315796,-0.527700662612915,0.147176,746.7100219726562,,,,,,,102.6,3.017647058,102.6,3.017647058,,,,,,,,,,,,,,,,,,,"Esteury Ruiz","21780",665923
"Ryan Bliss","SEA",26.778,99.096,89.8022,18.8837,12.4815,3.81634,0.562464,2.02342,11.9839,7.8872,7.27081,0.104198,26.6026,0.934316,0.611992,0.47665,1.04507,5.69222,1.62147,0.210281,0.0733714,0.268453,0.273312,0.274681,0.332901,0.268342,0.607582,0.12262,7.03077,0.272873,,0.338545,8.11146,-3.59749,75.9258,0.338545,0.08,-2.473235934972763,0.49324072897434235,0.146381,999,,,,,,,82.3,3.048148148,82.3,3.048148148,,,,,,,,,,,,,,,,,,,"Ryan Bliss","29547",669208
"Jon Berti",,40.767,142.264,129.557,31.1079,24.0667,4.98107,0.758485,1.30165,16.3777,10.0289,9.69116,0.174098,31.4825,1.21384,0.734375,0.852595,2.83442,6.83002,1.74362,0.24011,0.0681209,0.221297,0.307826,0.29755,0.320407,0.275021,0.617957,0.0802967,6.24514,0.305683,,0.42224,12.4164,-4.39318,73.6331,0.42224,-0.21,-4.011176645755768,0.5988690108060837,0.143495,999,,,,,,,113.9,2.77804878,113.9,2.77804878,,,,,,,,,,,,,,,,,,,"Jon Berti","12037",542932
"Curtis Mead","CHW",24.925,91.692,83.8555,20.0595,13.5129,4.37692,0.248422,1.92129,9.43113,8.88455,5.61774,0.189058,18.7915,1.47437,0.636428,0.107934,1.47402,1.32456,0.395606,0.239215,0.0612675,0.204941,0.298952,0.296466,0.366072,0.290281,0.662538,0.126857,4.3672,0.284391,,-0.0318743,9.13867,-1.69545,84.2501,-0.0318743,-0.04,-1.733963593840599,-0.04000001041449508,0.141388,999,,,,,,,81.3,3.252,81.3,3.252,,,,,,,,,,,,,,,,,,,"Curtis Mead","23986",678554
"José Tena","WSN",57.133,218.196,200.6,48.0833,34.4411,9.76649,0.682072,3.1936,21.975,19.1533,14.0025,0.281678,56.0849,1.32761,1.2711,0.994986,4.11325,5.73105,2.13433,0.239698,0.0641738,0.257039,0.249666,0.291957,0.342945,0.279606,0.634902,0.103248,4.83363,0.314811,,-0.0545503,19.8559,-5.92567,77.1443,-0.0545503,-0.91,-5.965211547911167,0.08544743061065674,0.141158,999,,,,,,,181.5,3.184210526,181.5,3.184210526,,,,,,,,,,,,,,,,,,,"Jose Tena","23691",677588
"Cody Freeman","TEX",45.031,174.673,162.247,38.1563,26.6037,7.29884,0.405324,3.84839,17.5301,17.5775,9.35637,0.354424,27.3487,1.29423,1.27953,0.496321,3.55636,2.3344,0.749091,0.235175,0.0535651,0.156571,0.342114,0.280215,0.356315,0.277613,0.63653,0.121141,4.01093,0.259262,,-0.0834874,15.6126,-5.02634,77.1863,-0.0834874,-0.57,-4.780195139348507,0.12492281198501587,0.138806,999,,,,,,,139.7,3.104444444,139.7,3.104444444,,,,,,,,,,,,,,,,,,,"Cody Freeman","25629",683227
"Chris Taylor","LAA",45.978,160.723,142.741,30.5728,19.7774,5.89017,0.817542,4.08765,17.6405,14.525,13.8668,0.111757,51.2673,2.13479,0.890715,0.402958,1.87946,3.83225,0.997848,0.214184,0.0862776,0.31898,0.27048,0.291759,0.352815,0.285246,0.644574,0.138631,5.53429,0.300026,,0.122351,15.3618,-3.62891,79.8607,0.122351,0,-3.692655734717846,-0.5068122148513794,0.136317,999,,,,,,,144.1,3.132608695,144.1,3.132608695,,,,,,,,,,,,,,,,,,,"Chris Taylor","13757",621035
"Kyle Farmer","ATL",23.161,87.643,79.652,18.638,12.8299,3.28666,0.44922,2.07225,9.46594,9.01303,5.16822,0.0430371,19.7077,1.72672,0.616327,0.138676,1.6489,0.756153,0.321561,0.233993,0.0589691,0.224863,0.262244,0.292933,0.364584,0.288805,0.657517,0.130591,4.21856,0.283232,,-0.110387,8.63012,-1.72557,82.955,-0.110387,-0.09,-1.8809355944395065,0.26742279529571533,0.133251,999,,,,,,,76.8,3.339130434,76.8,3.339130434,,,,,,,,,,,,,,,,,,,"Kyle Farmer","14813",571657
"Jahmai Jones","DET",41.298,135.438,119.049,28.7017,17.6844,6.3082,0.31111,4.39797,16.9678,14.4686,12.6584,0.121866,31.6014,2.03918,0.84645,0.844772,2.16249,2.93354,0.854943,0.241091,0.0934626,0.233328,0.400564,0.322447,0.410133,0.320494,0.73258,0.169042,4.62525,0.289688,,0.0236245,16.8211,0.818012,105.069,0.0236245,0,0.8328519891947508,-4.1928606033325195,0.133165,999,,,,,,,146.3,3.568292682,146.3,3.568292682,,,,,,,,,,,,,,,,,,,"Jahmai Jones","18872",663330
"Christopher Morel","MIA",92.097,351.796,314.096,69.2757,40.3929,12.6454,2.50605,13.7314,42.8651,41.866,31.2631,0.661239,107.07,3.68606,2.27829,0.472939,4.88903,7.61474,2.22194,0.220556,0.0888672,0.304353,0.291987,0.296664,0.407925,0.305834,0.704589,0.187369,5.65776,0.284009,,0.120004,39.5049,-2.06251,93.7503,0.120004,-0.55,-2.4858282059431076,-7.924410164356232,0.132403,999,,,,,,,373.4,4.058695652,373.4,4.058695652,,,,,,,,,,,,,,,,,,,"Christopher Morel","21897",666624
"Graham Pauley","MIA",81.072,304.772,274.532,59.9486,38.1839,13.2794,0.752504,7.7328,29.9178,31.9142,24.5783,0.776666,64.5937,2.83719,2.10136,0.722811,4.55909,4.11386,1.17119,0.218366,0.0806449,0.211941,0.380506,0.287335,0.356721,0.282826,0.644057,0.138355,3.90543,0.255575,,-0.0847869,28.5311,-7.48002,77.9891,-0.0847869,0.82,-8.035503834486008,-0.8583198189735413,0.127483,999,,,,,,,268.4,3.313580246,268.4,3.313580246,,,,,,,,,,,,,,,,,,,"Graham Pauley","31363",688363
"Aidan Miller","PHI",13.611,53.94,48.4906,11.0412,7.33284,2.30075,0.170605,1.23699,6.32359,5.06462,4.39861,0.0410025,14.136,0.654081,0.319911,0.0768184,0.751777,2.0222,0.51893,0.227698,0.0815464,0.262069,0.311164,0.298792,0.358711,0.290347,0.657503,0.131014,5.64005,0.29321,,0.110434,5.37896,-0.994463,82.872,0.110434,0,-0.9845616370439529,0.4200925827026367,0.125857,999,,,,,,,44.8,3.2,44.8,3.2,,,,,,,,,,,,,,,,,,,"Aidan Miller","sa3022609",805795
"Luis Matos","SFG",47.337,180.895,167.83,40.9233,26.4844,8.65768,0.401757,5.37948,20.3499,20.1207,9.32794,0.329837,25.5994,1.68226,1.45446,0.600692,2.95051,3.03315,0.749676,0.243838,0.0515655,0.141515,0.364382,0.288049,0.396372,0.29585,0.68442,0.152533,4.46169,0.256996,,0.0542749,18.8473,-2.52688,90.6454,0.0542749,-1,-1.951336245983839,-2.8668570518493652,0.122798,999,,,,,,,170.6,3.629787234,170.6,3.629787234,,,,,,,,,,,,,,,,,,,"Luis Matos","26467",682641
"Rafael Flores Jr.","PIT",21.024,71.613,65.4688,15.2057,10.3627,2.96469,0.111042,1.76727,7.1797,7.68682,5.11895,0.12557,20.6123,0.554294,0.38792,0.0830417,1.28404,0.348446,0.118935,0.232259,0.0714807,0.287829,0.248344,0.291891,0.361917,0.286894,0.653808,0.129658,3.02978,0.309092,,-0.0840517,6.94052,-1.5211,80.233,-0.0840517,0.17,-1.7618002519011497,0.5755555480718613,0.1224,999,,,,,,,64.5,3.071428571,64.5,3.071428571,,,,,,,,,,,,,,,,,,,"Rafael Flores Jr.","31991",804668
"Masataka Yoshida","BOS",52.503,212.754,192.545,51.7913,37.0202,10.1825,0.316958,4.27163,23.1741,23.7659,15.0201,0.679392,26.2769,3.22437,1.62564,0.338494,5.63076,1.87889,0.547793,0.268982,0.0705985,0.123508,0.571609,0.329711,0.391713,0.315794,0.721424,0.122731,3.28259,0.290422,,-0.208907,25.6117,0.473155,97.8866,-0.208907,-0.01,-0.7388603389263153,-5.422345886006951,0.11883,999,,,,,,,219.8,4.147169811,219.8,4.147169811,,,,,,,,,,,,,,,,,,,"Masataka Yoshida","31837",807799
"Emmanuel Rodriguez","MIN",13.042,52.164,44.725,9.57369,6.07097,1.85052,0.346771,1.30543,6.40693,4.58116,6.64315,0.109122,17.443,0.441016,0.281404,0.0734456,0.681428,1.1934,0.341314,0.214057,0.127351,0.334387,0.38085,0.319786,0.358503,0.302409,0.678289,0.144446,5.89657,0.314885,,0.0127796,5.71269,-0.450887,92.1041,0.0127796,0,-0.4726718757301569,-0.20126543939113617,0.11474,999,,,,,,,49.1,3.776923076,49.1,3.776923076,,,,,,,,,,,,,,,,,,,"Emmanuel Rodriguez","sa3014693",691181
"James Outman","MIN",54.941,197.878,175.675,35.7741,21.2252,6.96843,0.868687,6.71176,22.8626,21.1457,17.9023,0.491268,70.0198,2.92883,1.18378,0.187785,2.17608,3.96936,1.2085,0.203638,0.0904712,0.353854,0.255674,0.286333,0.36781,0.28732,0.654143,0.164173,5.38536,0.290253,,0.0245684,19.2462,-4.13462,81.7095,0.0245684,0,-4.241172460839152,-1.4495584964752197,0.114581,999,,,,,,,185.2,3.367272727,185.2,3.367272727,,,,,,,,,,,,,,,,,,,"James Outman","24770",681546
"Starling Marte","KCR",61.985,253.637,230.313,59.8942,43.6303,10.3764,1.28038,4.60707,30.3001,24.19,15.5623,0.253021,51.8005,4.48387,1.528,1.74994,5.59295,8.41014,1.83676,0.260056,0.0613567,0.204231,0.300429,0.317366,0.376239,0.304927,0.693605,0.116183,5.79184,0.315146,,0.511142,28.2954,-1.67375,91.5801,0.511142,-0.48,-2.0059074759483337,-5.606173485517502,0.114354,999,,,,,,,257.3,4.15,257.3,4.15,,,,,,,,,,,,,,,,,,,"Starling Marte","9241",516782
"Jacob Stallings","BAL",30.999,102.798,91.1994,18.4418,13.0864,3.24952,0.1651,1.94079,9.35989,8.86921,8.12953,0.0804991,28.6301,1.27047,0.583965,0.741712,2.03264,0.22106,0.0728775,0.202214,0.0790826,0.278508,0.283951,0.275162,0.305308,0.260278,0.580469,0.103094,2.63922,0.269569,,-0.133549,7.74149,-4.40488,65.284,-0.133549,0,-4.33971606194973,1.8885581493377686,0.111212,999,,,,,,,64.3,2.074193548,64.3,2.074193548,,,,,,,,,,,,,,,,,,,"Jacob Stallings","13723",607732
"Jorge Mateo","ATL",48.454,166.877,153.946,34.3364,22.4618,7.01229,1.32166,3.5407,22.63,12.5824,8.5323,0.205748,44.7112,1.24882,1.01777,1.68796,1.44133,13.0757,2.95412,0.223042,0.0511292,0.267929,0.190831,0.267793,0.354762,0.270859,0.622556,0.13172,8.27758,0.288588,,1.19388,14.0007,-5.71708,70.6613,1.19388,-0.25,-4.608831405639648,0.14167693257331848,0.110997,999,,,,,,,146.3,3.047916666,146.3,3.047916666,,,,,,,,,,,,,,,,,,,"Jorge Mateo","17273",622761
"Endy Rodríguez","PIT",23.787,87.905,79.9009,18.9203,12.2639,4.53562,0.3867,1.73404,8.92216,9.21343,6.48539,0.150515,18.1267,0.729443,0.677339,0.111965,1.34557,0.521295,0.17757,0.236797,0.0737773,0.206208,0.357781,0.29769,0.368349,0.291559,0.666039,0.131552,3.74831,0.283053,,-0.0960577,8.85248,-1.53418,83.429,-0.0960577,0.14,-1.8225151523947716,-0.043541669845581055,0.108304,999,,,,,,,82.6,3.441666666,82.6,3.441666666,,,,,,,,,,,,,,,,,,,"Endy Rodriguez","25332",682848
"Garrett Stubbs","PHI",18.049,29.82,26.882,5.69163,4.13997,1.02989,0.0969138,0.424856,2.85124,2.3782,2.23688,0.0706111,7.17533,0.320959,0.158533,0.19427,0.506652,0.499564,0.15106,0.211727,0.0750127,0.240622,0.311745,0.278714,0.304662,0.260481,0.583375,0.0929352,4.5349,0.27092,,-0.00569949,2.25058,-1.27288,62.4123,-0.00569949,0,-1.3341582752764225,1.392669677734375,0.107493,999,,,,,,,15.5,0.861111111,15.5,0.861111111,,,,,,,,,,,,,,,,,,,"Garrett Stubbs","18067",596117
"Tommy Pham",,58.904,236.363,211.56,49.6862,33.9432,9.7231,0.909799,5.11003,26.6497,23.07,21.1132,0.375375,53.6793,1.70809,1.61624,0.308407,4.82765,3.92012,1.15698,0.234856,0.0893253,0.227105,0.393321,0.307238,0.361878,0.295179,0.669116,0.127022,4.76493,0.28873,,-0.0620429,24.4976,-3.43052,87.4808,-0.0620429,-0.69,-3.5594200901687145,-3.4170369505882263,0.104674,999,,,,,,,223.5,3.788135593,223.5,3.788135593,,,,,,,,,,,,,,,,,,,"Tommy Pham","2967",502054
"Jack Suwinski","LAD",33.894,115.446,101.238,20.5953,11.642,4.12514,0.435916,4.39227,14.6713,13.603,11.9917,0.43046,36.0481,1.23004,0.761066,0.225569,1.4,2.1219,0.676619,0.203435,0.103873,0.31225,0.33266,0.293499,0.382952,0.295843,0.676451,0.179516,5.13813,0.263214,,-0.0140075,12.0275,-1.61335,88.756,-0.0140075,0,-1.5524953799322248,-1.2725528478622437,0.103936,999,,,,,,,105.8,3.111764705,105.8,3.111764705,,,,,,,,,,,,,,,,,,,"Jack Suwinski","22244",669261
"Paul DeJong","NYY",17.819,67.625,61.7422,12.6914,7.70353,2.26075,0.0575651,2.66956,6.94213,7.90841,3.87438,0.0028673,21.4306,0.882258,0.526873,0.0730216,0.81063,0.680459,0.213058,0.205555,0.0572921,0.316904,0.180787,0.260318,0.373747,0.275614,0.634065,0.168192,3.56584,0.262565,,-0.0333981,5.93469,-2.05573,75.532,-0.0333981,0.02,-1.9835978634655476,0.6616306491196156,0.102883,999,,,,,,,61.7,3.427777777,61.7,3.427777777,,,,,,,,,,,,,,,,,,,"Paul DeJong","18015",657557
"Austin Slater","DET",24.703,88.822,78.3526,18.391,12.8804,3.31253,0.217464,1.9806,9.96194,8.27122,8.58561,0.00376605,24.6948,1.116,0.529521,0.238261,1.85656,1.05852,0.31201,0.234721,0.0966609,0.278026,0.347668,0.31713,0.358383,0.300665,0.675513,0.123662,4.14473,0.314335,,-0.0651242,9.60151,-0.893492,91.4101,-0.0651242,0.04,-0.9643773585557938,-1.103657327592373,0.101195,999,,,,,,,82.2,3.288,82.2,3.288,,,,,,,,,,,,,,,,,,,"Austin Slater","16153",596103
"Ronny Mauricio","NYM",40.592,154.982,143.716,33.2577,22.2392,6.50252,0.246818,4.26917,17.3089,16.0382,9.27248,1.03817,37.9736,0.924718,0.861601,0.206763,2.41312,4.4817,1.51782,0.231412,0.0598294,0.24502,0.244182,0.280762,0.369209,0.2811,0.649971,0.137797,4.92973,0.283271,,0.0674834,14.2914,-4.02088,81.449,0.0674834,0.05,-3.340066507458687,-0.8401754014194012,0.0998618,999,,,,,,,130.7,3.187804878,130.7,3.187804878,,,,,,,,,,,,,,,,,,,"Ronny Mauricio","23698",677595
"Otto Kemp","PHI",59,227.554,204.753,47.7354,30.0004,10.3344,0.912989,6.48765,25.8292,25.2762,15.3698,0.98433,63.318,5.59013,1.59839,0.243138,3.37115,4.07621,1.33897,0.233137,0.0675434,0.278255,0.242739,0.302209,0.387583,0.300715,0.689792,0.154446,4.97444,0.302081,,-0.0630156,24.6075,-2.2798,89.9743,-0.0630156,-1.06,-2.7669240832328796,-3.8450398445129395,0.0980986,999,,,,,,,222.7,3.774576271,222.7,3.774576271,,,,,,,,,,,,,,,,,,,"Otto Kemp","31792",805249
"Brice Matthews","HOU",17.715,65.655,58.9762,12.2977,7.74413,2.29669,0.117553,2.13937,8.14018,6.42575,5.28548,0.0152326,22.4878,0.848084,0.334273,0.210958,0.773338,2.78712,0.700369,0.20852,0.0805038,0.342515,0.235037,0.281635,0.360275,0.282912,0.64191,0.151755,5.81337,0.29289,,0.179095,6.15087,-1.60677,80.007,0.179095,0.18,-1.3680080622434616,0.05573653429746628,0.0969377,999,,,,,,,53.7,2.983333333,53.7,2.983333333,,,,,,,,,,,,,,,,,,,"Brice Matthews","33280",694728
"Trey Sweeney","DET",19.485,71.287,64.7448,13.5206,8.77883,2.56463,0.481335,1.69585,7.66441,6.57023,5.47271,0.120934,19.7481,0.588792,0.400338,0.0803189,1.0751,1.28858,0.37999,0.20883,0.07677,0.277023,0.277125,0.275004,0.341888,0.271517,0.616893,0.133059,5.54331,0.270583,,0.00493041,6.01893,-2.40418,71.3306,0.00493041,-0.01,-2.4038737644441426,0.8920833375304937,0.0963571,999,,,,,,,60.8,3.2,60.8,3.2,,,,,,,,,,,,,,,,,,,"Trey Sweeney","29575",700242
"Maximo Acosta","MIA",22.416,81.422,74.8567,17.2241,11.6598,3.57757,0.305435,1.68131,8.75653,7.66118,5.07113,0.0615697,20.0475,0.718393,0.519873,0.255927,1.28874,2.77693,0.778281,0.230095,0.062282,0.246218,0.252955,0.283538,0.353429,0.279391,0.636967,0.123334,5.45027,0.28972,,0.121879,7.39523,-2.22541,75.6362,0.121879,-0.21,-2.2292787805199623,0.4434156268835068,0.0944413,999,,,,,,,71.5,3.25,71.5,3.25,,,,,,,,,,,,,,,,,,,"Maximo Acosta","27963",691185
"Santiago Espinal","LAD",33.97,123.204,112.43,28.0756,21.4951,5.28822,0.19276,1.09946,13.028,10.5704,7.8955,0.125544,16.1432,0.747835,0.938552,1.1926,2.57066,1.59518,0.532388,0.249717,0.0640848,0.131029,0.48909,0.300947,0.329519,0.279329,0.630466,0.0798022,3.82514,0.280635,,-0.0971214,11.1839,-3.37358,77.4439,-0.0971214,-0.31,-3.390809252858162,0.21422839164733887,0.0943778,999,,,,,,,96.7,2.844117647,96.7,2.844117647,,,,,,,,,,,,,,,,,,,"Santiago Espinal","19997",669289
